Target,Thrust Speed Average,Total thrust force,Screw revolution,Cutter Torque,Screw Torque,Soil Pressure
1,50,27.263,5.5,5.615,1.162,316
1,41,24.968,4.9,5.506,1.165,317
1,51,26.773,6.3,5.599,1.163,316
1,49,26.917,5.6,5.621,1.179,314
1,52,27.426,6.5,5.6,1.178,317
1,50,27.724,5.8,5.662,1.139,315
1,49,27.728,6.6,5.709,1.144,311
1,52,27.594,6.3,5.758,1.14,310
1,49,27.583,5.7,5.712,1.134,314
1,49,27.512,6,5.635,1.154,313
1,52,27.614,6.4,5.616,1.153,318
1,38,25.351,5.9,5.66,1.173,318
1,47,26.58,5.1,5.814,1.167,319
1,52,26.898,6.7,5.819,1.21,320
1,50,26.798,6.8,5.844,1.184,315
1,49,26.841,6.8,5.908,1.166,310
1,52,26.81,6.8,5.919,1.165,314
1,49,26.719,6.8,5.911,1.18,313
1,49,26.812,5.9,5.853,1.162,312
1,52,26.976,6.3,5.826,1.169,314
1,49,27.041,6.4,5.865,1.157,315
1,41,25.521,6.2,5.799,1.149,316
1,50,26.485,5.9,5.742,1.145,312
1,49,26.857,6.4,5.788,1.185,314
1,51,26.798,6.8,5.856,1.188,314
1,51,26.7,6.8,5.912,1.174,313
1,49,26.607,6.9,5.928,1.2,315
1,52,26.459,7,5.898,1.215,312
1,51,26.58,6.4,5.87,1.186,314
1,49,26.595,6.3,5.921,1.177,315
1,52,26.543,6.9,5.969,1.18,313
1,44,25.014,5.8,5.897,1.158,317
1,48,26.089,6.1,5.845,1.173,317
1,52,26.284,6.5,5.925,1.19,317
1,50,26.335,6.1,5.996,1.175,315
1,49,26.304,7,6.013,1.174,315
1,52,26.15,7,5.996,1.209,317
1,49,26.519,5.7,5.958,1.19,319
1,50,26.601,7,5.97,1.219,316
1,53,26.47,7,5.961,1.203,314
1,49,26.394,7,5.989,1.195,316
1,36,24.466,4.4,5.846,1.154,320
1,50,26.191,7,5.833,1.202,317
1,49,26.237,7,5.906,1.202,311
1,50,26.305,6.6,5.969,1.179,313
1,51,26.236,7.1,5.971,1.205,315
1,48,26.314,6,5.896,1.175,312
1,50,26.715,5.9,5.881,1.155,318
1,51,26.68,6.6,5.909,1.175,315
1,48,26.506,6.6,5.928,1.16,311
1,50,26.409,6.6,5.945,1.168,314
1,37,23.938,5.2,5.827,1.148,315
1,46,26.06,5.8,5.815,1.141,312
1,49,26.261,7,5.937,1.17,312
1,50,26.34,7,5.966,1.188,313
1,49,26.331,6.5,5.92,1.201,311
1,48,26.81,5.3,5.884,1.159,320
1,50,26.813,6.9,5.874,1.203,313
1,48,26.516,6.9,5.927,1.19,308
1,50,26.492,6.9,5.957,1.181,313
1,49,26.438,6.4,5.927,1.172,314
1,36,22.476,5.5,5.806,1.181,314
1,48,26.209,6.7,5.801,1.228,312
1,47,26.932,4.9,5.851,1.146,316
1,49,27.203,6.5,5.892,1.201,318
1,49,27.215,6.5,5.957,1.193,315
1,49,27.159,6.6,5.983,1.182,315
1,50,26.961,6.8,5.932,1.189,315
1,49,26.89,6.9,5.875,1.196,309
1,49,27.144,5.8,5.851,1.149,310
1,44,25.177,6.9,5.893,1.168,311
1,0,0.155,0,5.445,0.625,287
1,31,22.475,3.6,5.534,0.722,306
1,37,24.377,3.9,5.581,1.018,315
1,51,28.576,6.9,5.7,1.241,325
1,53,28.541,7,5.788,1.251,320
1,51,28.685,7.1,5.874,1.227,322
1,52,28.695,8.3,5.919,1.281,326
1,53,28.414,9.3,5.861,1.3,318
1,51,28.381,8.9,5.889,1.312,316
1,52,28.262,7.5,5.916,1.252,313
1,53,28.216,7.7,5.843,1.214,315
1,39,26.121,7.3,5.738,1.227,311
1,51,27.46,6,5.748,1.187,311
1,51,27.724,7.7,5.755,1.188,309
1,49,28.024,7.2,5.874,1.17,312
1,51,27.944,7.5,5.882,1.124,311
1,51,28.308,5.8,5.755,1.034,313
1,49,28.451,6.6,5.824,1.12,313
1,51,28.581,6.8,5.85,1.171,316
1,50,28.321,6.8,5.801,1.166,315
1,49,28.259,7,5.922,1.149,318
1,37,26.055,5.8,5.775,1.132,320
1,49,27.141,7.4,5.663,1.199,316
1,49,27.22,7.5,5.817,1.188,313
1,52,27.22,6.7,5.779,1.149,316
1,49,27.401,7.5,5.8,1.199,319
1,50,27.388,7,5.806,1.223,318
1,51,27.383,7.5,5.815,1.242,315
1,49,27.401,7.5,5.915,1.233,312
1,50,27.228,7.5,5.935,1.237,317
1,52,27.506,7.3,5.862,1.212,316
1,44,26.485,7,5.888,1.241,318
1,43,26.544,7.3,5.715,1.251,314
1,50,27.199,6.3,5.73,1.2,318
1,49,27.511,7.4,5.698,1.252,320
1,50,27.393,7.4,5.69,1.264,317
1,52,27.372,7.5,5.781,1.258,320
1,49,27.068,7.8,5.813,1.278,319
1,52,26.672,7.7,5.683,1.26,314
1,51,26.902,7.4,5.719,1.223,314
1,49,27.014,6.7,5.738,1.208,318
1,50,25.76,7.4,5.707,1.234,313
1,38,26.286,5.9,5.532,1.224,321
1,48,26.5,7.2,5.655,1.248,319
1,51,26.514,7.2,5.68,1.23,318
1,49,26.526,7.2,5.684,1.218,315
1,49,26.458,7.3,5.753,1.228,314
1,51,26.253,7.3,5.695,1.241,314
1,48,26.623,6.4,5.641,1.202,316
1,50,26.663,6.9,5.677,1.206,316
1,52,26.549,7.3,5.641,1.21,312
1,49,25.487,6.8,5.729,1.168,313
1,39,25.923,6.1,5.549,1.157,315
1,50,26.24,6.7,5.657,1.186,314
1,51,26.256,6.9,5.718,1.196,309
1,49,26.372,7.1,5.737,1.206,314
1,50,26.278,6.6,5.698,1.219,316
1,51,26.531,7.2,5.685,1.232,318
1,50,26.331,7.2,5.692,1.223,314
1,50,26.205,7.2,5.721,1.207,310
1,49,26.376,7.3,5.739,1.205,311
1,48,25.114,7.3,5.721,1.22,315
1,38,25.473,5.5,5.569,1.183,313
1,49,25.883,6.8,5.681,1.185,314
1,49,25.763,6.9,5.694,1.218,314
1,48,26.149,6.4,5.672,1.193,319
1,49,26.225,7.3,5.656,1.236,317
1,50,26.161,7.3,5.686,1.22,310
1,48,26.225,6.5,5.742,1.191,312
1,49,26.308,7.3,5.767,1.218,312
1,48,26.34,5.9,5.743,1.183,314
1,49,26.882,6.7,5.705,1.188,318
1,35,23.922,6.1,5.601,1.237,314
1,48,26.465,5.1,5.654,1.161,317
1,48,26.754,6.4,5.68,1.192,319
1,48,26.745,6.8,5.733,1.19,316
1,50,26.639,6.6,5.765,1.179,314
1,50,26.618,6.5,5.777,1.168,313
1,47,26.567,6.1,5.761,1.169,315
1,48,26.701,5.4,5.721,1.145,316
1,48,26.882,6.3,5.729,1.144,314
1,0,0,0,5.781,1.139,311
1,0,5.55,0,5.51,1.024,291
1,30,23.137,2.5,5.511,1.076,314
1,51,28.286,6.4,5.64,1.171,313
1,49,28.186,6.5,5.667,1.217,317
1,49,28.223,6.5,5.795,1.237,317
1,52,28.281,6.6,5.89,1.24,320
1,49,28.105,6.8,5.836,1.243,320
1,50,27.633,7.7,5.843,1.213,310
1,51,27.791,5.1,5.82,1.142,313
1,49,27.915,6,5.77,1.152,313
1,50,27.849,7,5.851,1.155,311
1,37,26.636,5.1,5.728,1.169,323
1,49,27.745,7.3,5.636,1.207,316
1,51,27.729,6.3,5.725,1.182,312
1,52,28.343,6.5,5.731,1.178,313
1,50,28.578,7.1,5.83,1.16,313
1,51,28.293,7.4,5.882,1.183,311
1,52,28.242,7.1,5.809,1.191,313
1,49,28.539,6.4,5.796,1.171,317
1,52,28.554,6.1,5.835,1.184,319
1,52,28.341,7.2,5.849,1.22,315
1,39,26.539,6.3,5.868,1.188,315
1,48,27.188,6,5.807,1.166,313
1,51,27.663,7.1,5.827,1.211,317
1,49,27.568,7.2,5.939,1.222,317
1,51,27.464,7.4,5.943,1.235,320
1,50,27.55,6.7,5.924,1.199,318
1,50,27.59,7.2,5.941,1.229,318
1,51,27.54,7.2,5.886,1.235,317
1,50,27.486,7.1,5.943,1.217,316
1,50,27.42,7.3,5.969,1.227,319
1,46,25.934,5.8,5.832,1.195,316
1,44,26.56,7.2,5.75,1.213,312
1,49,27.057,7.3,5.872,1.205,313
1,50,27.415,6,5.807,1.194,319
1,49,27.552,7.3,5.894,1.23,317
1,49,27.367,7.4,5.897,1.241,312
1,51,27.391,7.2,5.889,1.219,311
1,50,27.448,7,5.976,1.225,314
1,50,27.039,7.6,5.892,1.254,316
1,51,27.024,6.7,5.794,1.225,312
1,39,25.539,6.1,5.799,1.194,320
1,47,25.874,7.5,5.659,1.254,311
1,50,26.454,7.4,5.741,1.225,313
1,49,26.664,6.7,5.793,1.205,316
1,49,26.691,7.3,5.813,1.219,312
1,49,26.653,7.3,5.909,1.224,312
1,49,26.402,7.7,5.871,1.241,315
1,49,26.562,6.2,5.799,1.195,315
1,50,26.841,6.6,5.833,1.198,321
1,49,26.611,7.3,5.822,1.216,315
1,39,25.123,5.3,5.822,1.166,315
1,46,26.029,6.1,5.689,1.16,319
1,49,26.05,6.9,5.723,1.193,313
1,48,26.204,7.2,5.856,1.198,312
1,51,26.114,7.2,5.881,1.223,312
1,48,26.208,5.9,5.801,1.202,317
1,49,26.366,7.3,5.847,1.236,315
1,51,26.582,6.7,5.812,1.202,316
1,48,26.412,7.3,5.835,1.231,315
1,48,26.199,7.3,5.903,1.243,317
1,43,24.852,6.3,5.799,1.228,317
1,43,25.695,6.3,5.738,1.201,316
1,49,25.952,7.2,5.835,1.227,312
1,50,26.039,7.4,5.791,1.259,314
1,48,26.138,6.8,5.839,1.244,316
1,49,26.372,6.7,5.818,1.23,318
1,51,26.284,7.4,5.819,1.236,311
1,48,26.342,6.6,5.872,1.197,313
1,50,26.209,7.4,5.838,1.238,317
1,50,26.225,6.8,5.809,1.214,315
1,38,25.094,5.8,5.752,1.203,316
1,46,26.043,5.7,5.594,1.206,314
1,48,26.41,6.2,5.755,1.206,314
1,47,26.841,7.2,5.788,1.204,318
1,50,26.739,6.9,5.798,1.201,313
1,49,26.704,6.5,5.893,1.177,313
1,48,26.723,7.4,5.894,1.211,313
1,50,26.818,6.2,5.839,1.185,316
1,50,27.063,6.1,5.875,1.173,316
1,49,25.696,7.3,5.903,1.195,316
1,0,0.233,0,2.573,1.035,254
1,8,20.079,0.7,2.71,0.912,267
1,10,27.143,1.1,3.511,0.938,262
1,10,28.925,1,4.129,0.921,261
1,9,28.954,1.2,4.267,0.952,268
1,8,28.563,0.8,4.246,1.013,276
1,8,28.386,0.8,4.315,0.957,271
1,9,28.476,0.9,4.224,0.935,277
1,8,27.567,1.1,4.205,0.939,274
1,8,28.348,1,4.159,0.983,283
1,9,26.912,0.9,4.316,0.934,276
1,8,27.69,1,4.146,0.986,286
1,8,27.975,1.2,4.144,0.951,281
1,8,28.482,1.1,4.246,0.898,275
1,8,27.465,1,4.247,0.953,286
1,8,27.561,1.2,4.203,0.941,276
1,8,27.42,0.9,4.283,0.951,288
1,8,28.309,1.1,4.407,0.942,281
1,8,28.575,1,4.636,0.96,280
1,8,28.802,1.2,4.652,0.951,285
1,8,28.181,1.1,4.664,0.92,276
1,8,28.206,1,4.668,0.937,282
1,6,27.3,0.9,4.181,0.968,290
1,5,26.503,0.9,4.089,0.939,271
1,5,26.555,0.8,3.921,0.957,277
1,6,26.778,0.7,3.988,0.943,276
1,5,27.019,0.7,3.938,0.951,285
1,6,26.641,1,3.994,0.932,274
1,6,26.29,0.8,3.941,0.884,268
1,5,25.797,0.8,3.819,0.906,263
1,6,25.987,0.7,3.764,0.916,270
1,6,26.271,0.8,3.88,0.908,273
1,6,26.072,0.8,3.886,0.912,268
1,6,26.284,0.8,3.866,0.983,273
1,6,25.552,1,3.898,0.927,263
1,6,26.003,0.6,3.768,0.907,274
1,6,25.594,0.9,3.801,0.926,268
1,6,25.644,0.7,3.797,0.936,272
1,6,26.423,0.7,3.743,0.94,289
1,5,25.608,0.3,3.544,1.011,308
1,5,24.662,0.7,3.534,0.905,268
1,6,24.941,0.8,3.635,0.952,273
1,5,25.782,0.5,3.561,1.016,296
1,5,22.337,0.4,3.22,0.939,265
1,6,25.831,0.7,3.471,0.933,266
1,7,27.056,0.7,3.945,0.946,269
1,8,25.823,1.1,4.049,0.937,255
1,7,25.786,0.7,3.726,0.945,278
1,6,23.471,0.8,3.425,0.924,272
1,7,25.328,0.8,3.642,0.936,273
1,8,25.889,0.8,3.862,0.924,266
1,6,24.714,0.8,3.498,0.938,273
1,7,27.3,0.8,3.869,0.927,272
1,8,28.459,1,3.976,0.962,284
1,8,28.007,1,4.181,0.918,274
1,8,27.068,0.8,3.875,0.984,292
1,8,27.011,1,3.836,0.94,273
1,8,27.064,1.2,3.84,0.922,266
1,8,26.817,1.2,3.762,0.919,269
1,9,27.664,0.9,3.897,0.945,276
1,8,27.759,1.1,3.947,0.945,281
1,10,27.851,1.3,4.019,0.939,272
1,9,27.924,1.2,4.001,0.925,278
1,9,27.888,1.3,4.047,0.945,272
1,9,27.169,1.1,4.128,0.936,268
1,10,27.675,1.3,4.151,0.953,271
1,11,27.943,1.6,4.293,0.952,269
1,12,28.099,1.4,4.373,0.95,263
1,13,28.377,1.8,4.572,0.962,266
1,9,28.138,1.5,4.335,0.948,268
1,9,27.772,1.1,4.057,0.892,258
1,8,28.293,1.2,3.986,0.864,267
1,9,27.986,1.1,4.05,0.878,270
1,9,28.291,1.2,4.041,0.847,265
1,9,28.123,1.2,4.12,0.842,265
1,9,28.299,1.3,4.121,0.844,263
1,9,28.498,1.2,4.117,0.829,270
1,9,27.861,1.4,4.153,0.835,268
1,9,28.038,1.4,4.193,0.823,264
1,10,27.176,1.6,4.218,0.83,277
1,0,0.7,0,2.898,0.921,254
1,8,20.916,0.7,2.981,0.872,271
1,9,26.644,1.2,3.631,0.818,271
1,10,27.533,1.3,4.015,0.886,278
1,10,27.087,1.3,4.209,0.874,274
1,10,27.043,1.5,4.165,0.87,271
1,9,27.137,1,4.174,0.859,276
1,9,26.912,0.9,4.159,0.87,274
1,9,26.724,1,4.201,0.869,274
1,10,26.783,1.2,4.164,0.854,274
1,9,26.26,0.9,4.2,0.862,271
1,8,25.365,0.9,4.003,0.873,278
1,10,26.041,0.9,3.964,0.875,276
1,9,26.303,1.2,4.171,0.868,276
1,9,25.83,1.2,4.178,0.856,268
1,10,25.864,1.4,4.11,0.868,270
1,10,26.126,1.4,4.094,0.875,272
1,8,25.28,1.1,3.988,0.857,272
1,10,26.423,1.1,4.446,0.839,270
1,9,26.74,1,4.756,0.834,272
1,9,26.964,1.3,4.845,0.826,274
1,8,25.587,1.2,4.375,0.823,275
1,8,26.547,1.3,4.355,0.813,271
1,9,26.589,1.3,4.326,0.827,275
1,9,26.202,1.4,4.275,0.831,266
1,8,26.095,1.3,4.192,0.838,273
1,9,25.906,1.6,4.222,0.868,272
1,9,25.484,1.2,4.183,0.877,268
1,9,25.364,1.6,4.107,0.905,271
1,8,25.792,1.3,4.054,0.892,274
1,8,25.115,1.2,3.954,0.883,274
1,8,25.916,1.2,3.821,0.879,270
1,9,26.285,1.5,3.909,0.85,272
1,9,26.157,1.3,3.874,0.838,270
1,8,26.525,1.2,3.861,0.889,277
1,9,26.208,1.3,3.903,0.91,272
1,9,26.314,1.4,3.817,0.924,275
1,8,26.18,1.2,3.795,0.906,269
1,9,25.792,1.3,3.774,0.864,268
1,9,25.193,1.5,3.746,0.867,266
1,8,23.701,1.2,3.501,0.863,272
1,9,24.551,1.2,3.605,0.869,269
1,9,24.633,1.3,3.61,0.886,271
1,9,24.484,1.1,3.588,0.887,268
1,9,24.756,1.4,3.537,0.896,267
1,9,25.039,1.3,3.516,0.916,268
1,9,25.09,1.3,3.433,0.886,268
1,9,25.235,1.2,3.396,0.883,267
1,9,25.314,1.3,3.364,0.885,269
1,8,24.488,1,3.188,0.901,273
1,9,25.235,1.3,3.268,0.893,266
1,13,25.992,1.4,3.406,0.895,272
1,18,27.628,2.2,3.79,1.035,290
1,17,28.033,2,3.971,1.101,296
1,16,28.165,2.3,4.055,1.113,296
1,17,27.992,2.1,4.04,1.006,293
1,16,27.925,2,3.996,0.998,291
1,17,27.91,2.2,3.971,0.97,287
1,17,28.379,1.7,3.892,0.972,297
1,18,28.686,2.1,3.929,0.964,298
1,18,28.793,2.2,3.968,0.994,296
1,17,26.398,2.3,3.506,0.977,297
1,18,27.73,1.9,3.63,0.974,292
1,18,29.055,2.3,3.994,0.98,298
1,20,29.046,2.3,4.167,0.977,293
1,17,29.088,2.4,4.103,0.967,298
1,18,29.421,2,4.045,0.931,301
1,18,29.345,2.1,4.054,0.935,300
1,18,29.551,2.5,4.073,0.932,307
1,18,29.323,2.3,4.06,0.927,301
1,18,29.328,2.3,4.03,0.923,303
1,18,29.373,2.5,4.013,0.917,301
1,16,28.108,2.1,3.651,0.947,308
1,19,29.306,2.5,4.001,0.949,301
1,17,29.338,2.2,4.039,0.957,298
1,19,29.554,2.4,3.995,0.958,303
1,19,29.513,2.5,3.985,0.962,304
1,18,29.519,2.3,3.961,0.976,303
1,18,29.776,2.3,3.941,0.981,306
1,18,29.882,2.4,3.955,0.964,305
1,19,29.668,2.5,3.983,0.958,307
1,0,1.058,0,5.731,1.066,274
1,15,21.323,0,5.632,1.054,303
1,25,28.898,3,5.888,0.939,319
1,22,29.837,2.3,6.191,0.903,317
1,18,30.043,2.3,6.181,0.879,309
1,19,29.301,2.7,6.295,0.866,303
1,18,29.641,2.1,6.196,0.9,300
1,17,29.117,1.9,6.274,0.846,303
1,19,30.006,2.4,6.234,0.906,314
1,18,29.196,2.3,6.345,0.862,305
1,17,29.806,2.3,6.258,0.903,308
1,19,29.261,2.3,6.362,0.891,305
1,15,28.008,2,6.144,0.932,316
1,17,29.278,2,6.079,0.921,314
1,18,29.857,2,6.246,0.939,314
1,18,29.922,2.5,6.34,0.911,310
1,17,30.027,1.9,6.352,0.945,316
1,18,30.087,2.2,6.447,0.938,315
1,19,30.183,2.1,6.382,0.964,314
1,17,29.72,2.6,6.489,0.924,312
1,18,29.708,2.3,6.414,0.937,307
1,17,29.65,2.3,6.459,0.935,311
1,15,27.761,2.1,6.213,0.958,319
1,18,29.588,2.2,6.342,0.95,310
1,17,29.385,2.4,6.581,0.925,308
1,18,29.593,2.5,6.529,0.905,307
1,17,29.161,2.1,6.538,0.904,306
1,18,29.657,2.8,6.501,0.917,302
1,15,27.946,2.1,6.225,0.945,308
1,17,29.457,2.4,6.306,0.926,307
1,17,30.122,2.3,6.33,0.955,307
1,18,29.153,2.4,6.464,0.925,303
1,15,27.904,2.3,6.185,0.933,314
1,16,30.05,2.4,6.317,0.932,309
1,18,30.016,2.2,6.389,0.938,311
1,17,30.121,2.4,6.406,0.91,300
1,16,30.212,2.1,6.403,0.955,310
1,18,30.069,2.7,6.404,0.926,304
1,16,29.868,2.3,6.376,0.925,302
1,18,29.679,2.8,6.371,0.902,298
1,17,29.822,2.2,6.304,0.936,298
1,17,29.377,2.7,6.332,0.905,298
1,15,27.312,2.4,6.124,0.906,305
1,17,29.234,1.8,6.178,0.941,302
1,17,29.393,2.6,6.349,0.929,302
1,18,29.25,2.3,6.315,0.963,304
1,18,29.257,2.4,6.299,0.969,302
1,17,29.256,2.3,6.326,0.947,299
1,17,29,2.4,6.474,0.958,298
1,18,28.704,2.8,6.489,0.898,299
1,16,28.879,1.8,6.457,0.937,307
1,20,28.085,2.8,6.475,0.871,300
1,14,26.616,2,6.197,0.904,300
1,16,28.497,2.4,6.364,0.917,297
1,18,28.16,2.2,6.439,0.854,298
1,17,28.787,2.3,6.441,0.93,304
1,17,28.185,2.7,6.504,0.869,292
1,17,28.718,2.2,6.432,0.935,302
1,17,28.549,2.4,6.455,0.923,303
1,17,28.727,2.2,6.392,0.93,299
1,18,28.056,2.5,6.416,0.908,300
1,17,28.53,2.5,6.349,0.924,302
1,15,26.638,2.1,6.171,0.909,301
1,16,28.701,1.8,6.279,0.932,302
1,16,28.893,2.6,6.364,0.902,296
1,17,29.387,2.2,6.41,0.927,297
1,17,29.234,2.6,6.458,0.9,299
1,16,29.039,2.5,6.389,0.894,294
1,17,28.59,2.6,6.431,0.866,291
1,15,29.602,1.7,6.369,0.901,306
1,16,29.323,2.8,6.458,0.892,302
1,16,29.228,2.1,6.356,0.864,297
1,13,28.101,1.8,6.159,0.904,304
1,16,29.143,2.3,6.319,0.86,294
1,16,29.595,2.5,6.3,0.87,297
1,16,29.712,1.9,6.311,0.911,290
1,16,29.859,2.5,6.302,0.907,297
1,16,29.661,2.2,6.252,0.93,293
1,16,29.452,2.5,6.288,0.88,294
1,15,29.678,1.8,6.231,0.909,296
1,16,28.393,2.3,6.249,0.827,288
1,0,1.213,0,5.666,1.013,267
1,14,20.011,0.9,5.663,0.987,292
1,17,26.026,1.8,5.819,0.925,299
1,17,27.279,2,6.07,0.891,293
1,18,28.482,2.1,6.244,1.006,297
1,17,27.938,2.3,6.363,0.937,289
1,18,28.03,2.2,6.239,0.951,286
1,18,27.665,2.1,6.299,0.892,294
1,17,27.965,1.8,6.191,0.857,291
1,17,28.721,1.6,6.227,0.822,295
1,18,28.607,2.4,6.193,0.812,292
1,14,27.091,2,6.066,0.838,295
1,17,28.425,1.8,6.133,0.941,288
1,17,28.484,2.7,6.189,0.873,291
1,16,28.567,2,6.211,0.871,288
1,18,28.628,2.4,6.198,0.862,298
1,17,28.722,1.8,6.205,0.957,288
1,17,28.815,2.4,6.225,0.893,289
1,17,28.843,1.8,6.161,0.927,289
1,18,28.854,2.6,6.244,0.931,295
1,17,28.793,1.7,6.225,0.996,291
1,18,28.382,2.3,6.303,0.939,301
1,15,25.489,1.9,5.785,0.931,291
1,16,27.276,1.7,6.003,0.88,281
1,18,28.138,2.1,6.195,0.837,296
1,16,28.382,1.8,6.234,0.924,291
1,17,27.903,2.5,6.321,0.834,295
1,18,27.944,2.3,6.221,0.933,295
1,17,27.346,2.5,6.224,0.859,287
1,17,27.452,1.9,6.143,0.902,288
1,18,27.674,2.1,6.205,0.893,298
1,15,26.387,2,6.126,0.922,294
1,17,27.118,2.1,6.043,0.891,293
1,17,27.451,1.7,6.282,0.929,293
1,17,27.892,2.5,6.259,0.898,291
1,17,27.724,1.6,6.228,0.876,291
1,18,27.677,2.5,6.211,0.875,293
1,16,27.774,1.8,6.169,0.94,293
1,18,27.329,2.3,6.193,0.879,293
1,17,27.832,1.9,6.158,0.985,297
1,17,27.482,2,6.187,0.945,296
1,16,25.713,2.6,6.097,0.977,292
1,16,26.251,2,5.973,0.926,290
1,17,26.721,1.8,6.088,0.975,294
1,17,27.061,2.1,6.102,0.997,292
1,17,26.472,2.1,6.18,0.937,290
1,17,26.938,1.7,6.143,0.916,297
1,18,26.797,2.5,6.182,0.928,291
1,17,27.249,1.5,6.112,0.961,295
1,17,27.136,1.8,6.137,0.977,295
1,18,26.985,2.2,6.108,0.927,293
1,16,26.362,1.9,6.093,0.994,291
1,15,25.292,1.7,5.944,1.034,295
1,18,26.334,2.1,6.05,1.031,294
1,17,26.509,1.6,6.062,1,292
1,18,26.532,2.1,6.101,0.957,297
1,17,26.542,1.5,6.093,0.962,293
1,17,26.125,2.2,6.095,0.948,290
1,17,26.244,1.9,6.026,0.955,292
1,17,26.319,1.7,6.054,0.968,294
1,17,26.856,1.9,6.062,0.954,302
1,18,26.3,1.8,6.087,1.001,297
1,14,25.132,1.9,5.897,0.993,301
1,16,26.669,1.5,6.028,0.951,302
1,18,27.272,2.1,6.106,1.042,302
1,17,27.373,2.1,6.161,0.989,304
1,16,27.787,1.6,6.182,1.003,302
1,17,28.091,2,6.203,1.033,303
1,16,28.214,1.6,6.158,1.006,303
1,16,28.294,1.9,6.176,1.005,302
1,17,28.326,2,6.123,0.951,300
1,14,27.548,1.2,6.055,1.031,308
1,16,28.64,1.7,6.043,1.078,304
1,17,28.548,2,6.129,0.97,300
1,16,28.903,1.8,6.112,0.971,302
1,16,28.513,1.9,6.099,0.951,301
1,17,28.814,1.9,6.064,1.049,298
1,16,28.542,2.1,6.104,0.973,299
1,16,28.612,1.5,6.101,1.035,298
1,16,28.35,1.7,6.108,1.024,295
1,16,28.475,1.8,6.105,0.967,299
1,15,25.659,0.7,5.994,0.986,297
1,1,9.211,0,5.707,1.039,266
1,14,21.285,0.9,5.674,0.996,281
1,20,26.609,1.8,5.784,1.063,294
1,21,26.971,2.8,5.99,0.986,281
1,22,27.595,1.8,6.049,1.056,279
1,20,29.181,1.2,6.06,1.02,319
1,20,29.822,1.4,6.141,1.071,323
1,22,29.797,1.6,6.119,1.033,319
1,18,26.926,2.6,6.111,0.962,288
1,20,27.748,2.3,6.046,0.956,282
1,21,27.907,2.2,6.109,0.987,287
1,17,27.288,2.1,6.105,1.068,293
1,20,28.28,2.7,6.146,1.128,298
1,21,28.665,2.5,6.111,1.159,293
1,19,28.906,2.8,6.183,1.128,298
1,21,28.911,3,6.128,1.189,292
1,20,28.927,3.1,6.168,1.167,295
1,19,28.671,3.1,6.094,1.192,285
1,21,28.726,2.9,6.093,1.122,290
1,20,28.774,3,6.047,1.201,286
1,19,28.84,2.9,6.052,1.159,294
1,18,27.043,2.7,5.985,1.167,289
1,20,28.014,2.9,6.021,1.161,291
1,20,28.267,2.9,6.063,1.21,290
1,21,28.222,2.9,6.088,1.203,298
1,20,27.68,3.3,6.115,1.172,288
1,20,27.396,2.8,6.093,1.145,287
1,21,27.621,2.7,6.051,1.222,295
1,20,28.027,2.7,5.995,1.246,296
1,20,28.299,2.8,6.051,1.248,304
1,21,28.517,2.7,6.027,1.277,301
1,17,26.901,2.7,6.03,1.174,299
1,20,27.766,2.7,5.932,1.148,291
1,20,28.163,2.8,5.972,1.2,298
1,20,28.211,2.8,5.943,1.21,291
1,21,28.267,2.7,5.989,1.168,299
1,21,28.193,2.7,5.924,1.204,298
1,20,28.045,2.7,5.986,1.168,301
1,21,27.654,2.8,5.968,1.146,291
1,20,27.042,2.7,5.973,1.165,298
1,20,27.255,2.9,5.949,1.218,296
1,18,25.509,2.5,5.747,1.191,296
1,20,26.587,2.6,5.775,1.152,295
1,21,27.486,2.7,5.903,1.174,295
1,24,27.807,2.9,5.982,1.133,301
1,22,27.328,3.1,6.077,1.091,294
1,22,27.447,2.8,6.026,1.159,293
1,23,27.766,2.8,6.08,1.204,303
1,22,27.52,3.5,6.046,1.237,293
1,22,27.455,3.1,5.992,1.223,297
1,23,27.393,3.2,6.001,1.236,299
1,19,26.162,2.5,5.977,1.221,297
1,23,26.88,3.2,6.022,1.141,298
1,23,26.799,2.7,5.935,1.187,288
1,21,27.29,2.6,5.979,1.211,303
1,23,27.052,2.9,6.022,1.155,292
1,22,27.294,2.7,6.027,1.216,298
1,23,27.611,3,6.088,1.22,306
1,25,27.494,3.1,6.022,1.23,295
1,24,27.654,3.1,6.039,1.216,302
1,24,27.332,3.2,6.032,1.172,292
1,21,26.176,2.5,6.011,1.164,298
1,24,26.99,3.1,6.041,1.095,299
1,23,26.924,2.8,5.954,1.107,290
1,24,27.241,2.8,6.01,1.096,301
1,24,27.143,3.3,6.008,1.161,294
1,23,27.36,2.9,5.946,1.163,297
1,24,27.658,3.1,5.988,1.191,304
1,23,27.69,3,5.939,1.21,296
1,23,27.96,3.2,5.992,1.173,302
1,24,27.442,3.2,6.017,1.169,291
1,20,26.769,2.6,5.931,1.201,303
1,24,26.984,3.3,5.989,1.113,295
1,23,27.343,2.4,5.951,1.141,299
1,25,27.396,3.3,6.004,1.122,300
1,24,27.015,3,5.959,1.134,287
1,24,27.814,2.8,5.964,1.192,305
1,25,27.189,3.4,5.982,1.072,293
1,25,27.534,2.9,5.912,1.221,295
1,26,27.875,3.2,5.958,1.164,304
1,24,26.543,2.6,5.899,1.215,292
0,0,3.576,0,5.625,0.475,295
